product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
Prod290,Cus020,Mark011,2020-03-10,1,102,INR,0.25,25.5,76.5
Prod292,Cus020,Mark011,2020-03-10,1,102,INR,-0.07,-7.14,109.14
Prod131,Cus020,Mark011,2020-03-10,1,102,INR,0.31,31.62,70.38
Prod290,Cus020,Mark011,2020-03-11,1,102,INR,-0.27,-27.54,129.54
Prod292,Cus020,Mark011,2020-03-11,1,102,INR,-0.17,-17.34,119.34
Prod292,Cus020,Mark011,2020-03-12,1,102,INR,-0.1,-10.2,112.2
Prod290,Cus020,Mark011,2020-03-13,1,102,INR,0.12,12.24,89.76
Prod292,Cus020,Mark011,2020-03-13,1,102,INR,-0.28,-28.56,130.56
Prod290,Cus020,Mark011,2020-03-23,1,102,INR,-0.14,-14.28,116.28
Prod292,Cus020,Mark011,2020-03-24,1,102,INR,-0.16,-16.32,118.32
Prod292,Cus020,Mark011,2020-04-01,1,102,INR,0.02,2.04,99.96
Prod056,Cus020,Mark011,2020-04-02,1,102,INR,-0.34,-34.68,136.68
Prod131,Cus020,Mark011,2020-04-02,1,102,INR,0.02,2.04,99.96
Prod292,Cus020,Mark011,2020-04-02,1,102,INR,0.1,10.2,91.8
Prod055,Cus020,Mark011,2020-04-02,1,102,INR,0.17,17.34,84.66
Prod290,Cus020,Mark011,2020-04-03,1,102,INR,0,0,102
Prod292,Cus020,Mark011,2020-04-03,1,102,INR,-0.08,-8.16,110.16
Prod131,Cus020,Mark011,2020-04-06,1,102,INR,0.4,40.8,61.2
Prod292,Cus020,Mark011,2020-04-10,1,102,INR,0.32,32.64,69.36
Prod290,Cus020,Mark011,2020-04-14,1,102,INR,0.27,27.54,74.46
Prod290,Cus020,Mark011,2020-04-20,1,102,INR,0.18,18.36,83.64
Prod055,Cus020,Mark011,2020-04-21,1,102,INR,0.33,33.66,68.34
Prod290,Cus020,Mark011,2020-04-21,1,102,INR,0.15,15.3,86.7
Prod292,Cus020,Mark011,2020-04-21,1,102,INR,0.4,40.8,61.2
Prod131,Cus020,Mark011,2020-04-22,1,102,INR,-0.27,-27.54,129.54
Prod290,Cus020,Mark011,2020-04-24,1,102,INR,0.32,32.64,69.36
Prod292,Cus020,Mark011,2020-04-30,1,102,INR,0.26,26.52,75.48
Prod292,Cus020,Mark011,2020-05-04,1,102,INR,0.06,6.12,95.88
Prod131,Cus020,Mark011,2020-05-05,1,102,INR,-0.1,-10.2,112.2
Prod292,Cus020,Mark011,2020-05-05,1,102,INR,0.25,25.5,76.5
Prod290,Cus020,Mark011,2020-05-06,1,102,INR,-0.16,-16.32,118.32
Prod131,Cus020,Mark011,2020-05-18,1,102,INR,0.06,6.12,95.88
Prod292,Cus020,Mark011,2020-05-20,1,102,INR,0.21,21.42,80.58
Prod290,Cus020,Mark011,2020-05-22,1,102,INR,0.06,6.12,95.88
Prod292,Cus020,Mark011,2020-05-22,1,102,INR,-0.15,-15.3,117.3
Prod131,Cus020,Mark011,2020-05-29,1,102,INR,-0.32,-32.64,134.64
Prod131,Cus020,Mark011,2020-06-01,1,102,INR,0.25,25.5,76.5
Prod290,Cus020,Mark011,2020-06-01,1,102,INR,0.07,7.14,94.86
Prod292,Cus020,Mark011,2020-06-01,1,102,INR,-0.13,-13.26,115.26
Prod055,Cus020,Mark011,2020-06-03,1,102,INR,0.18,18.36,83.64
Prod056,Cus020,Mark011,2020-06-09,1,102,INR,-0.1,-10.2,112.2
Prod055,Cus020,Mark011,2020-06-09,1,102,INR,-0.06,-6.12,108.12
Prod292,Cus020,Mark011,2020-06-11,1,102,INR,-0.28,-28.56,130.56
Prod290,Cus020,Mark011,2020-06-16,1,102,INR,-0.07,-7.14,109.14
Prod290,Cus020,Mark011,2020-06-23,1,102,INR,-0.3,-30.6,132.6
Prod280,Cus020,Mark011,2017-10-10,1,65,INR,0.02,1.3,63.7
Prod280,Cus020,Mark011,2017-10-12,1,65,INR,-0.22,-14.3,79.3
Prod281,Cus020,Mark011,2017-11-15,1,65,INR,0.39,25.35,39.65
Prod286,Cus020,Mark011,2017-11-16,1,65,INR,0.4,26,39
Prod271,Cus020,Mark011,2017-11-20,1,65,INR,-0.32,-20.8,85.8
Prod286,Cus020,Mark011,2017-11-21,1,65,INR,0.26,16.9,48.1
Prod271,Cus020,Mark011,2017-11-21,1,65,INR,-0.09,-5.85,70.85
Prod286,Cus020,Mark011,2017-11-22,1,65,INR,-0.17,-11.05,76.05
Prod286,Cus020,Mark011,2017-11-24,1,65,INR,-0.11,-7.15,72.15
Prod286,Cus020,Mark011,2017-11-29,1,65,INR,-0.29,-18.85,83.85
Prod271,Cus020,Mark011,2017-12-04,1,65,INR,-0.2,-13,78
Prod286,Cus020,Mark011,2017-12-04,1,65,INR,-0.34,-22.1,87.1
Prod271,Cus020,Mark011,2017-12-05,1,65,INR,0,0,65
Prod286,Cus020,Mark011,2017-12-13,1,65,INR,-0.14,-9.1,74.1
Prod286,Cus020,Mark011,2017-12-18,1,65,INR,-0.25,-16.25,81.25
Prod271,Cus020,Mark011,2017-12-28,1,65,INR,-0.25,-16.25,81.25
Prod280,Cus020,Mark011,2017-12-28,1,65,INR,0.25,16.25,48.75
Prod281,Cus020,Mark011,2018-01-05,1,65,INR,-0.28,-18.2,83.2
Prod286,Cus020,Mark011,2018-01-09,1,65,INR,-0.18,-11.7,76.7
Prod271,Cus020,Mark011,2018-01-09,1,65,INR,-0.04,-2.6,67.6
Prod280,Cus020,Mark011,2018-01-15,1,65,INR,0.2,13,52
Prod286,Cus020,Mark011,2018-01-19,1,65,INR,-0.33,-21.45,86.45
Prod286,Cus020,Mark011,2018-01-26,1,65,INR,0.24,15.6,49.4
Prod286,Cus020,Mark011,2018-02-06,1,65,INR,-0.33,-21.45,86.45
Prod271,Cus020,Mark011,2018-02-09,1,65,INR,0.34,22.1,42.9
Prod280,Cus020,Mark011,2018-02-09,1,65,INR,-0.29,-18.85,83.85
Prod286,Cus020,Mark011,2018-02-12,1,65,INR,-0.09,-5.85,70.85
Prod271,Cus020,Mark011,2018-02-12,1,65,INR,0.29,18.85,46.15
Prod280,Cus020,Mark011,2018-02-14,1,65,INR,0.1,6.5,58.5
Prod286,Cus020,Mark011,2018-02-16,1,65,INR,-0.18,-11.7,76.7
Prod280,Cus020,Mark011,2018-02-22,1,65,INR,0.14,9.1,55.9
Prod286,Cus020,Mark011,2018-02-23,1,65,INR,-0.05,-3.25,68.25
Prod271,Cus020,Mark011,2018-02-26,1,65,INR,0.03,1.95,63.05
Prod286,Cus020,Mark011,2018-02-27,1,65,INR,0.15,9.75,55.25
Prod286,Cus020,Mark011,2018-03-02,1,65,INR,-0.18,-11.7,76.7
Prod281,Cus020,Mark011,2018-03-14,1,65,INR,-0.32,-20.8,85.8
Prod281,Cus020,Mark011,2018-03-20,1,65,INR,-0.21,-13.65,78.65
Prod280,Cus020,Mark011,2018-03-21,1,65,INR,-0.21,-13.65,78.65
Prod281,Cus020,Mark011,2018-03-29,1,65,INR,0.4,26,39
Prod281,Cus020,Mark011,2018-04-18,1,65,INR,0.39,25.35,39.65
Prod281,Cus020,Mark011,2018-04-26,1,65,INR,0.13,8.45,56.55
Prod281,Cus020,Mark011,2018-04-27,1,65,INR,0.31,20.15,44.85
Prod280,Cus020,Mark011,2018-04-30,1,65,INR,-0.1,-6.5,71.5
Prod281,Cus020,Mark011,2018-05-03,1,65,INR,-0.11,-7.15,72.15
Prod280,Cus020,Mark011,2018-05-04,1,65,INR,-0.3,-19.5,84.5
Prod280,Cus020,Mark011,2018-06-07,1,65,INR,-0.28,-18.2,83.2
Prod281,Cus020,Mark011,2018-06-20,1,65,INR,0.37,24.05,40.95
Prod280,Cus020,Mark011,2018-06-20,1,65,INR,0.19,12.35,52.65
Prod280,Cus020,Mark011,2018-07-03,1,65,INR,0.27,17.55,47.45
Prod280,Cus020,Mark011,2018-07-12,1,65,INR,-0.15,-9.75,74.75
Prod281,Cus020,Mark011,2018-07-12,1,65,INR,-0.05,-3.25,68.25
Prod280,Cus020,Mark011,2018-07-13,1,65,INR,-0.28,-18.2,83.2
Prod280,Cus020,Mark011,2018-07-16,1,65,INR,0.21,13.65,51.35
Prod271,Cus020,Mark011,2018-08-14,1,65,INR,-0.22,-14.3,79.3
Prod280,Cus020,Mark011,2018-08-14,1,65,INR,-0.18,-11.7,76.7
Prod280,Cus020,Mark011,2018-08-23,1,65,INR,-0.07,-4.55,69.55
Prod281,Cus020,Mark011,2018-08-23,1,65,INR,-0.32,-20.8,85.8
Prod281,Cus020,Mark011,2018-08-24,1,65,INR,0.21,13.65,51.35
Prod280,Cus020,Mark011,2018-08-29,1,65,INR,0.34,22.1,42.9
Prod286,Cus020,Mark011,2018-08-29,1,65,INR,-0.01,-0.65,65.65
Prod281,Cus020,Mark011,2018-09-10,1,65,INR,0.04,2.6,62.4
Prod271,Cus020,Mark011,2018-09-11,1,65,INR,0.21,13.65,51.35
Prod280,Cus020,Mark011,2018-09-12,1,65,INR,0.13,8.45,56.55
Prod286,Cus020,Mark011,2018-09-13,1,65,INR,-0.3,-19.5,84.5
Prod286,Cus020,Mark011,2018-09-17,1,65,INR,-0.25,-16.25,81.25
Prod271,Cus020,Mark011,2018-09-19,1,65,INR,-0.09,-5.85,70.85
Prod271,Cus020,Mark011,2018-09-21,1,65,INR,0.02,1.3,63.7
Prod280,Cus020,Mark011,2018-09-21,1,65,INR,-0.33,-21.45,86.45
Prod271,Cus020,Mark011,2018-09-27,1,65,INR,0.13,8.45,56.55
Prod271,Cus020,Mark011,2018-10-03,1,65,INR,-0.08,-5.2,70.2
Prod271,Cus020,Mark011,2018-10-08,1,65,INR,-0.24,-15.6,80.6
Prod271,Cus020,Mark011,2018-10-09,1,65,INR,-0.27,-17.55,82.55
Prod280,Cus020,Mark011,2018-10-10,1,65,INR,0.24,15.6,49.4
Prod280,Cus020,Mark011,2018-10-12,1,65,INR,-0.1,-6.5,71.5
Prod280,Cus020,Mark011,2018-10-19,1,65,INR,0.36,23.4,41.6
Prod271,Cus020,Mark011,2018-10-25,1,65,INR,-0.08,-5.2,70.2
Prod280,Cus020,Mark011,2018-10-25,1,65,INR,0.18,11.7,53.3
Prod286,Cus020,Mark011,2018-10-25,1,65,INR,0.33,21.45,43.55
Prod271,Cus020,Mark011,2018-10-26,1,65,INR,0.33,21.45,43.55
Prod286,Cus020,Mark011,2018-10-31,1,65,INR,0.07,4.55,60.45
Prod280,Cus020,Mark011,2018-11-06,1,65,INR,0.26,16.9,48.1
Prod280,Cus020,Mark011,2018-11-07,1,65,INR,0.07,4.55,60.45
Prod271,Cus020,Mark011,2019-04-10,1,65,INR,0.37,24.05,40.95
Prod286,Cus020,Mark011,2019-04-11,1,65,INR,-0.11,-7.15,72.15
Prod271,Cus020,Mark011,2019-04-11,1,65,INR,0.4,26,39
Prod286,Cus020,Mark011,2019-05-02,1,65,INR,0.06,3.9,61.1
Prod281,Cus020,Mark011,2019-05-08,1,65,INR,-0.28,-18.2,83.2
Prod281,Cus020,Mark011,2019-05-17,1,65,INR,0.1,6.5,58.5
Prod271,Cus020,Mark011,2019-05-20,1,65,INR,0.04,2.6,62.4
Prod271,Cus020,Mark011,2019-05-21,1,65,INR,-0.22,-14.3,79.3
Prod271,Cus020,Mark011,2019-05-23,1,65,INR,-0.28,-18.2,83.2
Prod286,Cus020,Mark011,2019-05-27,1,65,INR,-0.12,-7.8,72.8
Prod280,Cus020,Mark011,2019-05-28,1,65,INR,-0.1,-6.5,71.5
Prod286,Cus020,Mark011,2019-05-29,1,65,INR,0.21,13.65,51.35
Prod281,Cus020,Mark011,2019-06-04,1,65,INR,-0.03,-1.95,66.95
Prod271,Cus020,Mark011,2019-06-05,1,65,INR,0.34,22.1,42.9
Prod280,Cus020,Mark011,2019-06-05,1,65,INR,0.01,0.65,64.35
Prod281,Cus020,Mark011,2019-06-05,1,65,INR,0.21,13.65,51.35
Prod286,Cus020,Mark011,2019-06-05,1,65,INR,0.03,1.95,63.05
Prod271,Cus020,Mark011,2019-06-11,1,65,INR,0.24,15.6,49.4
Prod271,Cus020,Mark011,2019-06-12,1,65,INR,0.18,11.7,53.3
Prod281,Cus020,Mark011,2019-06-14,1,65,INR,-0.2,-13,78
Prod271,Cus020,Mark011,2019-06-17,1,65,INR,0.25,16.25,48.75
Prod280,Cus020,Mark011,2019-06-21,1,65,INR,-0.31,-20.15,85.15
Prod280,Cus020,Mark011,2019-06-24,1,65,INR,-0.17,-11.05,76.05
Prod280,Cus020,Mark011,2019-06-26,1,65,INR,-0.05,-3.25,68.25
Prod286,Cus020,Mark011,2019-06-26,1,65,INR,0.11,7.15,57.85
Prod271,Cus020,Mark011,2019-07-01,1,65,INR,-0.19,-12.35,77.35
Prod281,Cus020,Mark011,2019-07-01,1,65,INR,-0.26,-16.9,81.9
Prod271,Cus020,Mark011,2019-07-02,1,65,INR,0.03,1.95,63.05
Prod280,Cus020,Mark011,2019-07-02,1,65,INR,-0.28,-18.2,83.2
Prod281,Cus020,Mark011,2019-07-02,1,65,INR,0.33,21.45,43.55
Prod271,Cus020,Mark011,2019-07-09,1,65,INR,-0.27,-17.55,82.55
Prod280,Cus020,Mark011,2019-07-09,1,65,INR,0.06,3.9,61.1
Prod281,Cus020,Mark011,2019-07-09,1,65,INR,0.36,23.4,41.6
Prod286,Cus020,Mark011,2019-07-10,1,65,INR,0.01,0.65,64.35
Prod286,Cus020,Mark011,2019-07-12,1,65,INR,0.32,20.8,44.2
Prod271,Cus020,Mark011,2019-07-18,1,65,INR,0.31,20.15,44.85
Prod280,Cus020,Mark011,2019-07-18,1,65,INR,0.15,9.75,55.25
Prod286,Cus020,Mark011,2019-07-19,1,65,INR,-0.18,-11.7,76.7
Prod280,Cus020,Mark011,2019-07-22,1,65,INR,-0.05,-3.25,68.25
Prod280,Cus020,Mark011,2019-07-24,1,65,INR,-0.18,-11.7,76.7
Prod286,Cus020,Mark011,2019-07-25,1,65,INR,0.19,12.35,52.65
